149217_090	E50931	N522839	CircleSector	4800	90
149217_210	E50931	N522839	CircleSector	4800	210
149217_330	E50931	N522839	CircleSector	4800	330
149229_090	E51345	N522835	CircleSector	4800	90
149229_210	E51345	N522835	CircleSector	4800	210
149229_330	E51345	N522835	CircleSector	4800	330
149401_090	E61427	N522710	CircleSector	3000	90
149401_210	E61427	N522710	CircleSector	3000	210
149401_330	E61427	N522710	CircleSector	3000	330
150204_090	E50446	N522856	CircleSector	3000	90
150204_210	E50446	N522856	CircleSector	3000	210
150204_330	E50446	N522856	CircleSector	3000	330
151288_090	E53436	N522832	CircleSector	3000	90
151288_210	E53436	N522832	CircleSector	3000	210
151288_330	E53436	N522832	CircleSector	3000	330
151402_090	E61450	N522732	CircleSector	2000	90
151402_210	E61450	N522732	CircleSector	2000	210
151402_330	E61450	N522732	CircleSector	2000	330
151407_090	E61635	N522729	CircleSector	2000	90
151407_210	E61635	N522729	CircleSector	2000	210
151407_330	E61635	N522729	CircleSector	2000	330
151412_090	E61821	N522726	CircleSector	2000	90
151412_210	E61821	N522726	CircleSector	2000	210
151412_330	E61821	N522726	CircleSector	2000	330
151417_090	E62007	N522723	CircleSector	2000	90
151417_210	E62007	N522723	CircleSector	2000	210
151417_330	E62007	N522723	CircleSector	2000	330
152163_090	E45018	N522933	CircleSector	3000	90
152163_210	E45018	N522933	CircleSector	3000	210
152163_330	E45018	N522933	CircleSector	3000	330
152292_090	E53551	N522841	CircleSector	2000	90
152292_210	E53551	N522841	CircleSector	2000	210
152292_330	E53551	N522841	CircleSector	2000	330
152297_090	E53737	N522839	CircleSector	2000	90
152297_210	E53737	N522839	CircleSector	2000	210
152297_330	E53737	N522839	CircleSector	2000	330
152302_090	E53923	N522837	CircleSector	2000	90
152302_210	E53923	N522837	CircleSector	2000	210
152302_330	E53923	N522837	CircleSector	2000	330
152307_090	E54109	N522834	CircleSector	2000	90
152307_210	E54109	N522834	CircleSector	2000	210
152307_330	E54109	N522834	CircleSector	2000	330
152312_090	E54255	N522832	CircleSector	2000	90
152312_210	E54255	N522832	CircleSector	2000	210
152312_330	E54255	N522832	CircleSector	2000	330
152317_090	E54441	N522829	CircleSector	2000	90
152317_210	E54441	N522829	CircleSector	2000	210
152317_330	E54441	N522829	CircleSector	2000	330
152322_090	E54626	N522827	CircleSector	2000	90
152322_210	E54626	N522827	CircleSector	2000	210
152322_330	E54626	N522827	CircleSector	2000	330
152327_090	E54812	N522824	CircleSector	2000	90
152327_210	E54812	N522824	CircleSector	2000	210
152327_330	E54812	N522824	CircleSector	2000	330
152332_090	E54958	N522822	CircleSector	2000	90
152332_210	E54958	N522822	CircleSector	2000	210
152332_330	E54958	N522822	CircleSector	2000	330
152337_090	E55144	N522819	CircleSector	2000	90
152337_210	E55144	N522819	CircleSector	2000	210
152337_330	E55144	N522819	CircleSector	2000	330
152342_090	E55330	N522817	CircleSector	2000	90
152342_210	E55330	N522817	CircleSector	2000	210
152342_330	E55330	N522817	CircleSector	2000	330
152347_090	E55516	N522814	CircleSector	2000	90
152347_210	E55516	N522814	CircleSector	2000	210
152347_330	E55516	N522814	CircleSector	2000	330
152352_090	E55702	N522811	CircleSector	2000	90
152352_210	E55702	N522811	CircleSector	2000	210
152352_330	E55702	N522811	CircleSector	2000	330
152357_090	E55847	N522809	CircleSector	2000	90
152357_210	E55847	N522809	CircleSector	2000	210
152357_330	E55847	N522809	CircleSector	2000	330
152362_090	E60033	N522806	CircleSector	2000	90
152362_210	E60033	N522806	CircleSector	2000	210
152362_330	E60033	N522806	CircleSector	2000	330
152367_090	E60219	N522803	CircleSector	2000	90
152367_210	E60219	N522803	CircleSector	2000	210
152367_330	E60219	N522803	CircleSector	2000	330
152372_090	E60405	N522801	CircleSector	2000	90
152372_210	E60405	N522801	CircleSector	2000	210
152372_330	E60405	N522801	CircleSector	2000	330
152387_090	E60922	N522752	CircleSector	2000	90
152387_210	E60922	N522752	CircleSector	2000	210
152387_330	E60922	N522752	CircleSector	2000	330
152392_090	E61108	N522749	CircleSector	2000	90
152392_210	E61108	N522749	CircleSector	2000	210
152392_330	E61108	N522749	CircleSector	2000	330
152423_090	E62204	N522731	CircleSector	3000	90
152423_210	E62204	N522731	CircleSector	3000	210
152423_330	E62204	N522731	CircleSector	3000	330
153199_090	E50312	N522931	CircleSector	3000	90
153199_210	E50312	N522931	CircleSector	3000	210
153199_330	E50312	N522931	CircleSector	3000	330
154423_090	E62206	N522754	CircleSector	3000	90
154423_210	E62206	N522754	CircleSector	3000	210
154423_330	E62206	N522754	CircleSector	3000	330
155396_090	E61246	N522820	CircleSector	3000	90
155396_210	E61246	N522820	CircleSector	3000	210
155396_330	E61246	N522820	CircleSector	3000	330
156198_090	E50242	N523005	CircleSector	3000	90
156198_210	E50242	N523005	CircleSector	3000	210
156198_330	E50242	N523005	CircleSector	3000	330
156399_090	E61340	N522830	CircleSector	2000	90
156399_210	E61340	N522830	CircleSector	2000	210
156399_330	E61340	N522830	CircleSector	2000	330
156404_090	E61526	N522827	CircleSector	2000	90
